NodeIndex,GeneSymbol,PAD
5263,TNFRSF13C,0
5264,THEM4,0
5265,RCAN2,0
5266,MTO1,0
5267,SF3B4,0
5268,CDK19,0
5269,APLP2,0
5270,HOXB5,0
5271,MYEOV,0
5272,ELK3,0
5273,CYP2C19,0
5274,PDCD10,0
5275,CEBPA,0
5276,MTSS1,0
5277,DCUN1D2,0
5278,SMAD4,1
5279,FZD8,0
5280,TP53INP2,0
5281,RAB15,0
5282,LGSN,0
5283,CDC25B,0
5284,hCG_1984214,0
5285,SNAP47,0
5286,CENPX,0
5287,ELP2,0
5288,MIEF1-2,0
5289,GPX6,0
5290,EIF4EBP1,0
5291,NMRK1,0
5292,MLXIP,0
5293,NRG4,0
5294,ANKS3,0
5295,CCDC74B,0
5296,DOK2,0
5297,IL25,0
5298,PINK1,0
5299,P2RX1,0
5300,CCL24,0
5301,ATG3,0
5302,MAP3K8,0
5303,MAF1,0
5304,MRPS2,0
5305,NXF5,0
5306,RPL41,0
5307,ZWINT,0
5308,PHOX2B,0
5309,KDM6B,0
5310,NOTCH4,0
5311,SIRT5,0
5312,CLN3,0
5313,ZC3HC1,0
5314,KCNA7,0
5315,RFC5,0
5316,UBE2G2,0
5317,NOC2L,0
5318,PBRM1,0
5319,TANK,0
5320,SERPINE1,1
5321,FZD1,0
5322,RIMS1,0
5323,COPS2,0
5324,FGF23,0
5325,CYP2F1,0
5326,PRICKLE3,0
5327,MTTP,0
5328,FA2H,0
5329,ABCC4,0
5330,TRAPPC1,0
5331,TOP2A,0
5332,ELANE,0
5333,RC3H1,0
5334,CASTOR2,0
5335,TNPO2,0
5336,PARP8,0
5337,CEP97,0
5338,DET1,0
5339,ADD1,0
5340,CFLAR,0
5341,EWSR1,0
5342,COL5A2,0
5343,NUP133,0
5344,CLSPN,0
5345,TWNK,0
5346,RPP30,0
5347,NTF3,0
5348,FASN,0
5349,ACAD8,0
5350,MAOB,0
5351,USB1,0
5352,UMOD,0
5353,FBXL4,0
5354,NODAL,0
5355,PSMB2,0
5356,SLC16A3,0
5357,OGG1,0
5358,GALNT4,0
5359,ORC6,0
5360,POGZ,0
5361,RTF2,0
5362,ACADM,0
5363,TGOLN2,0
5364,KIFC2,0
5365,IL22RA1,0
5366,TIMM50,0
5367,EIF3I,0
5368,AP3B1,0
5369,POP4,0
5370,CCL22,0
5371,TYMS,0
5372,GTPBP3,0
5373,PDK2,0
5374,KRT3,0
5375,NR0B1,0
5376,DAB2,0
5377,HDAC5,0
5378,BIRC3,0
5379,PTEN,0
5380,EIF3B,0
5381,ATP5MGL,0
5382,ATP6V0E2,0
5383,CUL1,0
5384,ARNTL,0
5385,PTN,0
5386,COCH,0
5387,MFNG,0
5388,LEUTX,0
5389,PRSS16,0
5390,SIM1,0
5391,NEFL,0
5392,RAB3IL1,0
5393,STAG1,0
5394,ADCY7,0
5395,DHFR,0
5396,FCRLA,0
5397,CERT1,0
5398,MTX2,0
5399,FAM166B,0
5400,IGF2BP3,0
5401,SKA3,0
5402,SOX10,0
5403,RPLP0,0
5404,RP9,0
5405,NLRP1,0
5406,CXXC1,0
5407,C2,0
5408,MT-CO2,0
5409,MKS1,0
5410,HGD,0
5411,PPP1R3F,0
5412,OST4,0
5413,RPS6KB2,0
5414,CAB39L,0
5415,DDAH2,0
5416,ZNF513,0
5417,BCL2L10,0
5418,ITGA3,0
5419,PIGO,0
5420,USH2A,0
5421,CTNNBIP1,0
5422,NOS1AP,0
5423,DGKI,0
5424,EFNB3,0
5425,LSS,0
5426,RPL31,0
5427,CYP11A1,0
5428,STXBP5L,0
5429,CFHR5,0
5430,UBL4A,0
5431,COX8A,0
5432,COL4A4,0
5433,KCNE4,0
5434,ROBO1,0
5435,MOGAT1,0
5436,RPL21,0
5437,RPS3,0
5438,HNRNPD,0
5439,FKBP6,0
5440,CYP2E1,0
5441,CBX3,0
5442,IGHV3-72,0
5443,RHOA,0
5444,CASP8AP2,0
5445,SF3A1,0
5446,NUBPL,0
5447,NCL,0
5448,DDAH1,0
5449,NOBOX,0
5450,HSPA14,0
5451,TRAPPC6A,0
5452,NMNAT2,0
5453,KIAA1614,0
5454,HINFP,0
5455,C1QBP,0
5456,MAGOHB,0
5457,SMC1A,0
5458,SEC22B,0
5459,CYP2C8,0
5460,RPL15,0
5461,NRBF2,0
5462,PANX2,0
5463,NCOR1,0
5464,PXDNL,0
5465,IRF8,0
5466,DDX6,0
5467,GRIA2,0
5468,HUWE1,0
5469,GNAS,0
5470,NUP205,0
5471,SETD2,0
5472,SLC38A9,0
5473,INPP5A,0
5474,CARD8,0
5475,NDUFS3,0
5476,SYK,0
5477,EPN1,0
5478,C1orf194,0
5479,ITGA8,0
5480,OLIG2,0
5481,APIP,0
5482,SRGN,0
5483,OSBPL7,0
5484,MIS18BP1,0
5485,SNX6,0
5486,ECI1,0
5487,UQCRC2,0
5488,RNF111,0
5489,PDE3B,0
5490,PMAIP1,0
5491,SGO1,0
5492,RIBC2,0
5493,PCGF6,0
5494,PIK3CA,0
5495,PTPN21,0
5496,COL4A2,0
5497,MYF5,0
5498,DEGS1,0
5499,IL18BP,0
5500,SHMT1,0
5501,PLPP3,0
5502,MRPL9,0
5503,EIF2B5,0
5504,TUBB4B,0
5505,YWHAG,0
5506,RASD1,0
5507,NME2,0
5508,CCNO,0
5509,RALGPS2,0
5510,BMT2,0
5511,CLDN9,0
5512,ALOX5AP,0
5513,TIMMDC1,0
5514,RMND5A,0
5515,EFHC1,0
5516,NDUFB11,0
5517,TWF2,0
5518,SLC17A7,0
5519,UPK1B,0
5520,LEFTY2,0
5521,G3BP1,0
5522,COQ4,0
5523,FFAR1,0
5524,FRAT1,0
5525,EDNRB,0
5526,PGM3,0
5527,CDS1,0
5528,CENPH,0
5529,APBB2,0
5530,LDB2,0
5531,NLGN3,0
5532,EMCN,0
5533,NAXE,0
5534,IL23A,0
5535,UBB,0
5536,NAPA,0
5537,CPE,0
5538,APOBEC4,0
5539,ZC3H3,0
5540,SUPT7L,0
5541,EGLN1,0
5542,GNAL,0
5543,GLUD1,0
5544,DPM3,0
5545,SLC1A4,0
5546,LCAT,0
5547,HIRA,0
5548,TMED2,0
5549,BLNK,0
5550,HSPA8,0
5551,ARPIN,0
5552,SLC25A12,0
5553,GAS8,0
5554,UBQLN1,0
5555,SPINK1,0
5556,PPP4R2,0
5557,CAPNS1,0
5558,LHX4,0
5559,H2BC21,0
5560,PAK5,0
5561,SGMS2,0
5562,EXOSC5,0
5563,AQP10,0
5564,LIN7B,0
5565,TAS1R3,0
5566,EEF1A1,0
5567,UBE2G1,0
5568,RASIP1,0
5569,TBCC,0
5570,LCN2,0
5571,IFT43,0
5572,ETF1,0
5573,GLA,0
5574,NEXN,0
5575,HLA-DPA1,0
5576,BCAT1,0
5577,COX15,0
5578,GIPC3,0
5579,POLA1,0
5580,TTC27,0
5581,BRCA2,0
5582,BORA,0
5583,TUBB2B,0
5584,SEC11C,0
5585,CWF19L2,0
5586,CD244,0
5587,SMIM24,0
5588,MCCC1,0
5589,GFPT2,0
5590,GLIS3,0
5591,NSMF,0
5592,DIAPH3,0
5593,TEKT3,0
5594,TMEM106B,0
5595,SPX,0
5596,FBXO6,0
5597,EPHX2,0
5598,GALNT15,0
5599,NBAS,0
5600,PPP3R2,0
5601,FGFR2,0
5602,TAC1,0
5603,ITPK1,0
5604,RPF1,0
5605,MPL,1
5606,U2AF1,0
5607,AQR,0
5608,NFKBIE,0
5609,CLPB,0
5610,GRPR,0
5611,PMPCA,0
5612,PGM2,0
5613,AEBP2,0
5614,MATN1,0
5615,ATG10,0
5616,EDEM3,0
5617,AGK,0
5618,G6PD,0
5619,ATXN7-2,0
5620,FSTL3,0
5621,MAT2A,0
5622,TNFAIP1,0
5623,UBQLN4,0
5624,NOLC1,0
5625,VPS53,0
5626,PPP1R12B,0
5627,NIT2,0
5628,CCT6A,0
5629,UNC13B,0
5630,INTS3,0
5631,TMEM38B,0
5632,CBLN1,0
5633,UBE2C,0
5634,PLOD3,0
5635,SORL1,0
5636,LZTR1,0
5637,GYPA,0
5638,COL4A6,0
5639,STAC3,0
5640,PON1,0
5641,CHGA,0
5642,C8orf37,0
5643,ATP6V1E1,0
5644,USP45,0
5645,RGS11,0
5646,MND1,0
5647,DES,0
5648,C8G,0
5649,ACSF3,0
5650,TUT1,0
5651,GNAI2,0
5652,MYL12B,0
5653,PKN2,0
5654,RABGGTB,0
5655,PHF20,0
5656,MTHFD2,0
5657,DPPA4,0
5658,CTPS1,0
5659,NARS1,0
5660,MYO7B,0
5661,GCH1,0
5662,B4GALT6,0
5663,LUC7L3,0
5664,RNF125,0
5665,TAX1BP3,0
5666,HOXA3,0
5667,PRDX1,0
5668,SF3B6,0
5669,CDH23,0
5670,ZCCHC7,0
5671,CHD1,0
5672,HACL1,0
5673,EPHA3,0
5674,GEMIN5,0
5675,MED27,0
5676,CCT2,0
5677,PLCD3,0
5678,KCNG4,0
5679,AOC3,0
5680,ARL2,0
5681,HILPDA,0
5682,CMTM2,0
5683,NDC80,0
5684,CTPS2,0
5685,REN,0
5686,USP36,0
5687,DGKQ,0
5688,RAET1E,0
5689,H2AC11,0
5690,DNAJB12,0
5691,MED10,0
5692,XYLT1,0
5693,NEU3,0
5694,SURF1,0
5695,MRPL43,0
5696,ADH1B,0
5697,NNMT,0
5698,ENSP00000489910,0
5699,SUPT16H,0
5700,TG,0
5701,MYH14,0
5702,SF3A3,0
5703,NAPRT,0
5704,PARP10,0
5705,APTX,0
5706,HS3ST1,0
5707,TIGIT,0
5708,TPH2,0
5709,PRKAR1B,0
5710,HSPD1,0
5711,C1orf198,0
5712,RASA1,0
5713,GNG7,0
5714,NDUFC2,0
5715,CWC22,0
5716,GRXCR2,0
5717,HEPH,0
5718,RGS19,0
5719,PLEKHM2,0
5720,PIP5K1B,0
5721,NAGPA,0
5722,OSBP2,0
5723,H7C0S8_HUMAN,0
5724,SMARCD1,0
5725,FARS2,0
5726,KBTBD6,0
5727,ENSP00000491651,0
5728,BCKDHB,0
5729,ANGPTL8,0
5730,NFYB,0
5731,TFEB,0
5732,TGFB1,0
5733,ARPC2,0
5734,CTTNBP2,0
5735,CARD9,0
5736,PRIM1,0
5737,SUMF2,0
5738,FBXL20,0
5739,FKBP1B,0
5740,MTREX,0
5741,CCAR2,0
5742,NHLRC1,0
5743,GPR183,0
5744,RAD54L,0
5745,AQP3,0
5746,SMAD5,0
5747,BCL11B,0
5748,GAPDH,0
5749,PTPRN,0
5750,ARPC5L,0
5751,DDX3X,0
5752,PPP2R2A,0
5753,SLC23A2,0
5754,TAF2,0
5755,UBLCP1,0
5756,MON2,0
5757,STRN4,0
5758,PTPA,0
5759,ZFX,0
5760,GHRH,0
5761,NOX5,0
5762,VPREB1,0
5763,CNST,0
5764,TTC4,0
5765,GUCY2C,0
5766,SSR2,0
5767,RNF146,0
5768,OPRD1,0
5769,ACSL5,0
5770,RAB9A,0
5771,EFHC2,0
5772,CACNA2D2,0
5773,TSPY1,0
5774,ASTL,0
5775,IL3,0
5776,TERF1,0
5777,FOXE1,0
5778,CRYGS,0
5779,DAZAP1,0
5780,METTL14,0
5781,SELENOS,0
5782,MRPS25,0
5783,SLC6A2,0
5784,RHOB,0
5785,C12orf57,0
5786,MMP2,0
5787,RUVBL2,0
5788,EHD1,0
5789,PAPOLA,0
5790,CRYGC,0
5791,REPS2,0
5792,P4HA1,0
5793,IFI44L,0
5794,RYBP,0
5795,BAD,0
5796,NUP98,0
5797,LYST,0
5798,E7ENQ6_HUMAN,0
5799,NAPG,0
5800,SETD1A,0
5801,SLC17A8,0
5802,RIOK1,0
5803,TAPT1,0
5804,GCNT2,0
5805,RHOQ,0
5806,SLC9B2,0
5807,FBXO32,0
5808,STK10,0
5809,TIMELESS,0
5810,POLR2C,0
5811,USP10,0
5812,SETD4,0
5813,MRPL35,0
5814,PFKFB4,0
5815,FLT4,0
5816,RAB8A,0
5817,BTBD9,0
5818,CD82,0
5819,ZNF330,0
5820,RNASE2,0
5821,PABPC1L2A,0
5822,PRPF4,0
5823,MAPK11,0
5824,LIN28A,0
5825,RHO,0
5826,MMP10,0
5827,BIK,0
5828,EPHB4,0
5829,KCNAB1,0
5830,PAX7,0
5831,JAM3,0
5832,SPEF1,0
5833,DPF2,0
5834,CA1,0
5835,DNAH1,0
5836,DPAGT1,0
5837,GGT7,0
5838,GCDH,0
5839,TMSB4X,0
5840,MCHR1,0
5841,RPL26L1,0
5842,HSP90AA1,0
5843,SCML2,0
5844,PABPN1,0
5845,IFNA17,0
5846,CALML4,0
5847,NAT2,0
5848,NDUFAF3,0
5849,IGF1R,0
5850,AHSG,0
5851,ERCC2,0
5852,AREG,0
5853,ETS2,0
5854,FOXO3,0
5855,CNTN4,0
5856,GLDC,0
5857,LRRC47,0
5858,EEF2,0
5859,ISCU,0
5860,IFRD2,0
5861,GATAD2A,0
5862,CDH5,0
5863,SNRNP27,0
5864,SRF,0
5865,PTPRA,0
5866,WDR31,0
5867,CCNT1,0
5868,DOP1A,0
5869,RAB31,0
5870,MRM1,0
5871,WDR83OS,0
5872,ASCL2,0
5873,FBXL19,0
5874,ARID1B,0
5875,GAB2,0
5876,CLTA,0
5877,MNAT1,0
5878,GNB1,0
5879,ABAT,0
5880,CFAP53,0
5881,TLR2,0
5882,RHBDD1,0
5883,ACAP2,0
5884,PLXND1,0
5885,PAX5,0
5886,RPLP1,0
5887,DENND1B,0
5888,AR,0
5889,GUCY2F,0
5890,AFDN,0
5891,ARID4A,0
5892,CLCN6,0
5893,KCNE5,0
5894,ERC1,0
5895,PEG3,0
5896,HYKK,0
5897,FLII,0
5898,CCNE1,0
5899,TCEAL1,0
5900,CD79A,0
5901,GATC,0
5902,XPA,0
5903,ACTR3,0
5904,CACNB2,0
5905,MIS18A,0
5906,XDH,0
5907,IFNA10,0
5908,TBX1,0
5909,CAP2,0
5910,PSMA7,0
5911,PMCH,0
5912,SERPINF1,0
5913,CORO1A,0
5914,LSR,0
5915,VPS28,0
5916,SRA1,0
5917,RRP15,0
5918,AADAT,0
5919,POTEF,0
5920,LPIN2,0
5921,MYB,0
5922,CNIH4,0
5923,SEC31A,0
5924,CPLX3,0
5925,MYO15A,0
5926,RAMP2,0
5927,MPHOSPH6,0
5928,LACRT,0
5929,PLEC,0
5930,TNFSF4,0
5931,VWC2,0
5932,TSLP,0
5933,NIPA1,0
5934,TBCD,0
5935,ADRA1D,0
5936,SETX,0
5937,HORMAD1,0
5938,LSM5,0
5939,NCKIPSD,0
5940,MESP2,0
5941,CAB39,0
5942,PHF12,0
5943,H7C0C1_HUMAN,0
5944,COG4,0
5945,COL27A1,0
5946,PRKCI,0
5947,AMPD3,0
5948,FGF8,0
5949,XCL2,0
5950,NDUFA2,0
5951,STK36,0
5952,EPB41L1,0
5953,FGF21,0
5954,KANSL1,0
5955,ACAD11,0
5956,DKK4,0
5957,N4BP2L1,0
5958,AFF4,0
5959,BAK1,0
5960,FOPNL,0
5961,RPS6KA2,0
5962,RTN4R,0
5963,NUP210,0
5964,KRTDAP,0
5965,FMN2,0
5966,TREML1,0
5967,ATP1A1,0
5968,ORC4,0
5969,KMT2A,0
5970,CLEC7A,0
5971,ISY1-RAB43,0
5972,RHOU,0
5973,PAPPA,0
5974,JUNB,0
5975,HSPA1L,0
5976,SYPL1,0
5977,DAP3,0
5978,RALY,0
5979,RBPJL,0
5980,WWP2,0
5981,CCR2,0
5982,GZMM,0
5983,RHOD,0
5984,H2BC18,0
5985,ACTR5,0
5986,UTS2,0
5987,PPARG,0
5988,RGMB,0
5989,RPL7L1,0
5990,CDK7,0
5991,GALR2,0
5992,FOXA1,0
5993,PIK3R6,0
5994,IL9R,0
5995,LGALS3BP,0
5996,CD93,0
5997,PATL2,0
5998,APAF1,0
5999,TCF7L1,0
6000,ITFG2,0
6001,CD1C,0
6002,EDC4,0
6003,SOD1,0
6004,TAF11L7,0
6005,LRIF1,0
6006,CUTA,0
6007,H2AZ2,0
6008,CCT5,0
6009,CDX2,0
6010,MSH6,0
6011,SYNJ2BP,0
6012,ACOT4,0
6013,TNKS,0
6014,CDC5L,0
6015,LAMA5,0
6016,PPP1R12A,0
6017,VAPB,0
6018,EFNB2,0
6019,WIZ,0
6020,IRF2BP2,0
6021,TIMM44,0
6022,SCN1B,0
6023,BBS4,0
6024,STN1,0
6025,REELD1,0
6026,TRPC4AP,0
6027,DGCR6L,0
6028,PPP1R11,0
6029,CENPF,0
6030,FMN1,0
6031,U2AF2,0
6032,OSBPL5,0
6033,SLC1A1,0
6034,ADIPOR1,0
6035,UQCRB,0
6036,EXOC7,0
6037,PAFAH2,0
6038,ERVFRD-1,0
6039,DLGAP3,0
6040,HSPE1,0
6041,ELOA,0
6042,ENTPD3,0
6043,RPL37,0
6044,TBC1D25,0
6045,GSTM2,0
6046,HSD3B7,0
6047,PLCD4,0
6048,SP110,0
6049,CEL,0
6050,GUCY2D,0
6051,ZWILCH,0
6052,PPFIA3,0
6053,SENP2,0
6054,AIMP1,0
6055,ARF4,0
6056,POLR3B,0
6057,POLD3,0
6058,TCEAL2,0
6059,PDXP,0
6060,PTCD3,0
6061,RAD1,0
6062,MICU3,0
6063,PHLPP1,0
6064,ARRB2,0
6065,TPH1,0
6066,GLYAT,0
6067,EIF1AY,0
6068,NDUFAB1,0
6069,COMMD1,0
6070,ERCC6L,0
6071,NEIL1,0
6072,RPL3,0
6073,TMOD4,0
6074,DTWD2,0
6075,PRAMEF27,0
6076,MLNR,0
6077,PLEKHA4,0
6078,BBS5,0
6079,HAT1,0
6080,CDKN2A,0
6081,MAGEE1,0
6082,IL4I1,0
6083,PCBP1,0
6084,CYP3A4,0
6085,PI4K2B,0
6086,NSMCE2,0
6087,BMP1,0
6088,MRAS,0
6089,IL20RA,0
6090,PNO1,0
6091,IKZF1,0
6092,PDPR,0
6093,CYTH1,0
6094,AQP2,0
6095,NDUFV1,0
6096,PEG10,0
6097,IGLL5,0
6098,ARHGEF7,0
6099,GINS4,0
6100,TLR5,0
6101,POU5F1B,0
6102,SIAH1,0
6103,AFF3,0
6104,VSIR,0
6105,KISS1,0
6106,PPID,0
6107,PRM2,0
6108,TBX2,0
6109,IFIT1,0
6110,MSX2,0
6111,CLCA1,0
6112,CATSPER2,0
6113,KLF10,0
6114,HCCS,0
6115,RPL37A,0
6116,ZPR1,0
6117,PUS3,0
6118,XIRP2,0
6119,MSC,0
6120,MYSM1,0
6121,PMS1,0
6122,MRPL20,0
6123,CWC27,0
6124,CACNB3,0
6125,ABCC6,1
6126,TEKT4,0
6127,SBF2,0
6128,IDH3B,0
6129,TSGA10,0
6130,MRPS16,0
6131,EFCAB9,0
6132,TUFM,0
6133,CACNA1A,0
6134,CD27,0
6135,RGSL1,0
6136,HAUS5,0
6137,VRK2,0
6138,SRSF1,0
6139,SIL1,0
6140,PLD1,0
6141,FEM1C,0
6142,CIITA,0
6143,COL7A1,0
6144,CLDN11,0
6145,TRPC5,0
6146,MYOZ1,0
6147,SC5D,0
6148,RABAC1,0
6149,NSUN7,0
6150,CH25H,0
6151,IL27,0
6152,CCR5,0
6153,NKX6-1,0
6154,RPH3A,0
6155,PA2G4,0
6156,PGM2L1,0
6157,ITGA10,0
6158,SEC61G,0
6159,POP5,0
6160,KCNC1,0
6161,PWP1,0
6162,PSMA6,0
6163,DNA2,0
6164,SSTR3,0
6165,ZFYVE26,0
6166,EIF2AK4,0
6167,NR2E1,0
6168,FUT4,0
6169,SKAP2,0
6170,HNRNPA2B1,0
6171,EPO,0
6172,LAMB3,0
6173,MFSD8,0
6174,CD4,0
6175,AP2M1,0
6176,PSMD11,0
6177,WAPL,0
6178,EFTUD2,0
6179,GYG2,0
6180,L3HYPDH,0
6181,IFNA6,0
6182,PDZD11,0
6183,PIP5K1C,0
6184,USP14,0
6185,NTRK3,0
6186,H2AC15,0
6187,PCBD2,0
6188,PPFIBP1,0
6189,KCNQ4,0
6190,ITGB3BP,0
6191,PSMG1,0
6192,CLEC4G,0
6193,EVX1,0
6194,TYRO3,0
6195,MRPL2,0
6196,MED20,0
6197,NFE2L2,0
6198,TDG,0
6199,TRIP11,0
6200,CREBRF,0
6201,RRP1,0
6202,WNT3A,0
6203,ZFP36L1,0
6204,OAZ2,0
6205,RALA,0
6206,N6AMT1,0
6207,KIF23,0
6208,FBXL8,0
6209,SHLD2,0
6210,MYL6B,0
6211,PNPLA6,0
6212,NKIRAS1,0
6213,IL12A,0
6214,MRNIP,0
6215,GABRE,0
6216,CDH18,0
6217,TBL1XR1,0
6218,GALNT11,0
6219,SNAPC4,0
6220,GLMN,0
6221,H4C3,0
6222,RRAGC,0
6223,PAF1,0
6224,GIMAP2,0
6225,IGKV2D-28,0
6226,GP2,0
6227,APBA2,0
6228,RAB23,0
6229,MT-CYB,0
6230,R3HDML,0
6231,PPP3R1,0
6232,RBP4,0
6233,ECH1,0
6234,INSM2,0
6235,GGH,0
6236,PDHA2,0
6237,ABCF3,0
6238,ARRB1,0
6239,SHOX,0
6240,EAPP,0
6241,CDC14A,0
6242,KIFC3,0
6243,VNN1,0
6244,GRID2,0
6245,PABPC1,0
6246,UGT2B15,0
6247,SYP,0
6248,TLX2,0
6249,CDK1,0
6250,PLAGL1,0
6251,CLCA4,0
6252,ZMYND11,0
6253,TNP2,0
6254,ENTHD1,0
6255,HRK,0
6256,C11orf21,0
6257,NRXN1,0
6258,GBA2,0
6259,MYT1L,0
6260,BNIP2,0
6261,IFNA4,0
6262,PSMD1,0
6263,PAOX,0
6264,MRPL30,0
6265,HLA-DOB,0
6266,NDUFB9,0
6267,SDSL,0
6268,KDM2A,0
6269,GID8,0
6270,RANBP9,0
6271,LTA4H,0
6272,TAS1R1,0
6273,NOTUM,0
6274,TET1,0
6275,PHKG2,0
6276,RMND1,0
6277,PITPNM1,0
6278,ERLIN2,0
6279,DEGS2,0
6280,MT1HL1,0
6281,POLR3H,0
6282,SLC5A2,0
6283,FBXL18,0
6284,HNRNPL,0
6285,PDK1,0
6286,HOMER1,0
6287,ARMC4,0
6288,NUDT2,0
6289,KHDRBS1,0
6290,IL13RA1,0
6291,SFN,0
6292,SCTR,0
6293,GJA3,0
6294,NDUFV2,0
6295,SLC24A4,0
6296,CARD16,0
6297,DCLK3,0
6298,STAB1,0
6299,NEO1,0
6300,PLA2G4F,0
6301,TRAPPC5,0
6302,SRSF10,0
6303,PUS7,0
6304,NECTIN2,0
6305,B3GALNT2,0
6306,ATG7,0
6307,TNFRSF11A,0
6308,RPS26,0
6309,NUP37,0
6310,IMP3,0
6311,NDUFA4L2,0
6312,TEX14,0
6313,H4C8,0
6314,ALDH3A1,0
6315,PRKAG3,0
6316,CCDC105,0
6317,DNAI2,0
6318,BAZ2A,0
6319,CDKN2C,0
6320,RHOC,0
6321,POMK,0
6322,MED30,0
6323,AURKAIP1,0
6324,EARS2,0
6325,KCTD2,0
6326,RP2,0
6327,CAMSAP2,0
6328,MDM2,0
6329,FRG2,0
6330,ILVBL,0
6331,RPIA,0
6332,PFAS,0
6333,TRAF5,0
6334,EIF2AK3,0
6335,CENPK,0
6336,GABRA3,0
6337,CPLX2,0
6338,PRF1,0
6339,SPRED1,0
6340,GRAP2,0
6341,SAP30L,0
6342,ITGB6,0
6343,CUL9,0
6344,MNX1,0
6345,EPHA7,0
6346,RCVRN,0
6347,CTSW,0
6348,MOGAT2,0
6349,PRPS1L1,0
6350,VAMP8,0
6351,SMARCC1,0
6352,UGT2A3,0
6353,TUSC3,0
6354,ARL9,0
6355,FAAP100,0
6356,INMT,0
6357,DPH2,0
6358,PINX1,0
6359,HBA2,0
6360,OTC,0
6361,ITGA11,0
6362,NANP,0
6363,ACO1,0
6364,APOBEC3A,0
6365,LTV1,0
6366,ANKS4B,0
6367,KDR,0
6368,FECH,0
6369,APOM,0
6370,HAUS3,0
6371,CRABP1,0
6372,NLGN4X,0
6373,SCN8A,0
6374,ACKR2,0
6375,WBP2NL,0
6376,PLPP7,0
6377,KDM5A,0
6378,MPP3,0
6379,TJP3,0
6380,PMPCB,0
6381,HCFC1,0
6382,LRP2,0
6383,FOXN1,0
6384,BCORL1,0
6385,NUSAP1,0
6386,TUBA3E,0
6387,ACOT9,0
6388,MGMT,0
6389,MAD1L1,0
6390,PACSIN3,0
6391,MYLK3,0
6392,BCL2A1,0
6393,SLC13A1,0
6394,SSC4D,0
6395,PYURF,0
6396,KNOP1,0
6397,ACRBP,0
6398,NRG1,0
6399,SPDYE9P,0
6400,CHRAC1,0
6401,FFAR2,0
6402,SPOPL,0
6403,TOM1,0
6404,FZD6,0
6405,TSN,0
6406,TPM4,0
6407,ZC3H13,0
6408,PARS2,0
6409,OTUB2,0
6410,ZNRD1,0
6411,AQP8,0
6412,VPS26B,0
6413,TBCE-2,0
6414,HOMEZ,0
6415,GPCPD1,0
6416,CDC73,0
6417,ASXL1,0
6418,LYAR,0
6419,HERC5,0
6420,MAGOH,0
6421,AP1S1,0
6422,DCTN4,0
6423,RRAD,0
6424,ELL2,0
6425,TRIR,0
6426,H2BC6,0
6427,AGPAT2,0
6428,BEAN1,0
6429,CYP8B1,0
6430,CACNB1,0
6431,CPM,0
6432,FBXO10,0
6433,BAHD1,0
6434,FXR1,0
6435,HSD17B13,0
6436,CPSF2,0
6437,DEFB127,0
6438,SLX1A,0
6439,COPS3,0
6440,HAMP,0
6441,ICAM3,0
6442,TOMM22,0
6443,SERF1A,0
6444,STXBP1,0
6445,SARNP,0
6446,GLG1,0
6447,PEX1,0
6448,RPL26,0
6449,MRPL13,0
6450,DNAJC2,0
6451,ZBTB18,0
6452,TRIM25,0
6453,GALE,0
6454,GGA3,0
6455,BMP8B,0
6456,ICAM1,0
6457,AMDHD2,0
6458,PRKRA,0
6459,FDXR,0
6460,KCNJ18,0
6461,SMG7,0
6462,ZCCHC8,0
6463,TMEM147,0
6464,SLC6A20,0
6465,PPP1R37,0
6466,PSPC1,0
6467,CAMK4,0
6468,ANAPC16,0
6469,MLX,0
6470,MYL9,0
6471,MBIP,0
6472,TRPM3,0
6473,UGT8,0
6474,OLIG1,0
6475,G6PC,0
6476,KDELR1,0
6477,SRCAP,0
6478,SLC39A7,0
6479,RPL13A,0
6480,MAP3K12,0
6481,CACNB4,0
6482,ACTR8,0
6483,OGFOD2,0
6484,SLCO1C1,0
6485,DCTPP1,0
6486,PON3,0
6487,NSDHL,0
6488,KLRC2,0
6489,ABCB1,0
6490,PDE6B,0
6491,CUL7,0
6492,LRPPRC,0
6493,GAK,0
6494,DNAAF4,0
6495,CDKN1A,0
6496,NMT2,0
6497,RCOR1,0
6498,TUBA3D,0
6499,HMGCLL1,0
6500,RHOH,0
6501,PIK3CB,0
6502,STOML3,0
6503,HLA-E,0
6504,MS4A12,0
6505,SRSF3,0
6506,MTA2,0
6507,FOXI1,0
6508,ADGRG2,0
6509,INSIG1,0
6510,PLA2G12A,0
6511,WDR83,0
6512,IFNLR1,0
6513,PIGQ,0
6514,HMGCS2,0
6515,RRN3,0
6516,SLAMF1,0
6517,FBXO3,0
6518,LEP,0
6519,MALT1,0
6520,MVD,0
6521,BUB1B,0
6522,TBC1D7,0
6523,GPHN,0
6524,CCL11,0
6525,DUSP3,0
6526,KLHL42,0
6527,POLH,0
6528,TXNL1,0
6529,PARP1,0
6530,IQCK,0
6531,ATP5PO,0
6532,ATP1A4,0
6533,AQP12A,0
6534,RTF1,0
6535,TP53,0
6536,SLC51B,0
6537,GAGE12G,0
6538,KCNMA1,0
6539,TRPM4,0
6540,UBA7,0
6541,PTTG1,0
6542,HINT1,0
6543,EMC7,0
6544,CRABP2,0
6545,RBM44,0
6546,FCGR3A,0
6547,WDR11,0
6548,POU2F3,0
6549,HADHB,0
6550,H2BC1,0
6551,SRD5A3,0
